timestamp,elapsed_sec,token_count,torch_allocated_gb,torch_reserved_gb,torch_peak_gb,nvidia_smi_mb
2025-07-01T16:48:38.132007,18.27,3,2.1104,2.1265,2.1104,18831
2025-07-01T16:48:53.417996,33.56,8,2.119,2.1265,2.119,18897
2025-07-01T16:48:53.542861,33.69,9,2.1206,2.1286,2.1206,18915
2025-07-01T16:48:53.623039,33.77,10,2.1206,2.1307,2.1206,18951
2025-07-01T16:48:53.703717,33.85,11,2.1206,2.1286,2.1206,18955
2025-07-01T16:48:53.785293,33.93,12,2.1206,2.1307,2.1206,18971
2025-07-01T16:48:53.866426,34.01,13,2.1207,2.1286,2.1207,19007
2025-07-01T16:48:53.946324,34.09,14,2.1207,2.1286,2.1207,19009
2025-07-01T16:48:54.027248,34.17,15,2.1207,2.1286,2.1207,19019
2025-07-01T16:48:54.106524,34.25,16,2.1207,2.1286,2.1207,19027
2025-07-01T16:48:54.189559,34.33,17,2.1207,2.1286,2.1207,19037
2025-07-01T16:48:54.299346,34.44,18,2.1207,2.1307,2.1207,19045
2025-07-01T16:48:54.378884,34.52,19,2.1208,2.1286,2.1208,19103
2025-07-01T16:48:54.463115,34.61,20,2.1208,2.1307,2.1208,19125
2025-07-01T16:48:54.544530,34.69,21,2.1208,2.1286,2.1208,19131
2025-07-01T16:48:54.626069,34.77,22,2.1208,2.1286,2.1208,19159
2025-07-01T16:48:54.706286,34.85,23,2.1208,2.1286,2.1208,19159
2025-07-01T16:48:54.788518,34.93,24,2.1208,2.1286,2.1208,19159
2025-07-01T16:48:54.869670,35.01,25,2.1209,2.1286,2.1209,19159
2025-07-01T16:48:54.953293,35.1,26,2.1209,2.1307,2.1209,19161
2025-07-01T16:48:55.037061,35.18,27,2.1209,2.1286,2.1209,19187
2025-07-01T16:48:55.120380,35.26,28,2.1209,2.1307,2.1209,19189
2025-07-01T16:48:55.202948,35.35,29,2.1209,2.1286,2.1209,19207
2025-07-01T16:48:55.314974,35.46,30,2.1209,2.1286,2.1209,19207
2025-07-01T16:48:55.400904,35.54,31,2.121,2.1286,2.121,19215
2025-07-01T16:48:55.484365,35.63,32,2.121,2.1286,2.121,19215
2025-07-01T16:48:55.573476,35.72,33,2.121,2.1286,2.121,19215
2025-07-01T16:48:55.664263,35.81,34,2.121,2.1307,2.121,19237
2025-07-01T16:48:55.758232,35.9,35,2.121,2.1286,2.1211,19235
2025-07-01T16:48:55.843855,35.99,36,2.121,2.1307,2.1211,19237
2025-07-01T16:48:55.931912,36.07,37,2.1211,2.1286,2.1211,19255
2025-07-01T16:48:56.022918,36.17,38,2.1211,2.1286,2.1212,19255
2025-07-01T16:48:56.109013,36.25,39,2.1211,2.1286,2.1212,19255
2025-07-01T16:48:56.196267,36.34,40,2.1211,2.1286,2.1212,19255
2025-07-01T16:48:56.284379,36.43,41,2.1211,2.1286,2.1213,19275
2025-07-01T16:48:56.390995,36.53,42,2.1211,2.1307,2.1213,19277
2025-07-01T16:48:56.486598,36.63,43,2.1211,2.1286,2.1213,19323
2025-07-01T16:48:56.574564,36.72,44,2.1212,2.1307,2.1214,19325
2025-07-01T16:48:56.661717,36.8,45,2.1212,2.1286,2.1214,19323
2025-07-01T16:48:56.753964,36.9,46,2.1212,2.1286,2.1214,19343
2025-07-01T16:48:56.843789,36.99,47,2.1212,2.1286,2.1215,19345
2025-07-01T16:48:56.933138,37.08,48,2.1212,2.1286,2.1215,19345
2025-07-01T16:48:57.025884,37.17,49,2.1212,2.1286,2.1215,19373
2025-07-01T16:48:57.115441,37.26,50,2.1213,2.1307,2.1216,19375
2025-07-01T16:48:57.207549,37.35,51,2.1213,2.1286,2.1216,19373
2025-07-01T16:48:57.301214,37.44,52,2.1213,2.1307,2.1216,19375
2025-07-01T16:48:57.393906,37.54,53,2.1213,2.1286,2.1217,19393
2025-07-01T16:48:57.535995,37.68,54,2.1213,2.1286,2.1217,19393
2025-07-01T16:48:57.630700,37.77,55,2.1213,2.1286,2.1217,19393
2025-07-01T16:48:57.726751,37.87,56,2.1214,2.1286,2.1218,19393
2025-07-01T16:48:57.822038,37.97,57,2.1214,2.1286,2.1218,19393
2025-07-01T16:48:58.113115,38.26,58,2.1214,2.1307,2.1218,19395
2025-07-01T16:48:58.207618,38.35,59,2.1214,2.1286,2.1219,19393
2025-07-01T16:48:58.301960,38.44,60,2.1214,2.1307,2.1219,19397
2025-07-01T16:48:58.395285,38.54,61,2.1214,2.1286,2.1219,19435
2025-07-01T16:48:58.545667,38.69,62,2.1215,2.1286,2.122,19435
2025-07-01T16:48:58.643386,38.79,63,2.1215,2.1286,2.122,19435
2025-07-01T16:48:58.739976,38.88,64,2.1215,2.1286,2.122,19435
2025-07-01T16:48:58.841175,38.98,65,2.1215,2.1475,2.1221,19613
2025-07-01T16:48:58.941801,39.08,66,2.1215,2.1496,2.1221,19615
2025-07-01T16:48:59.044545,39.19,67,2.1215,2.1496,2.1221,19615
2025-07-01T16:48:59.147121,39.29,68,2.1216,2.1475,2.1222,19641
2025-07-01T16:48:59.250719,39.39,69,2.1216,2.1496,2.1222,19643
2025-07-01T16:48:59.354023,39.5,70,2.1216,2.1475,2.1222,19661
2025-07-01T16:48:59.457457,39.6,71,2.1216,2.1496,2.1223,19663
2025-07-01T16:48:59.560636,39.7,72,2.1216,2.1475,2.1223,19661
2025-07-01T16:48:59.709299,39.85,73,2.1216,2.1475,2.1223,19661
2025-07-01T16:48:59.814515,39.96,74,2.1217,2.1475,2.1224,19681
2025-07-01T16:48:59.920155,40.06,75,2.1217,2.1475,2.1224,19681
2025-07-01T16:49:00.030241,40.17,76,2.1217,2.1475,2.1224,19709
2025-07-01T16:49:00.136954,40.28,77,2.1217,2.1496,2.1225,19711
2025-07-01T16:49:00.414856,40.56,78,2.1217,2.1475,2.1225,19709
2025-07-01T16:49:00.523443,40.67,79,2.1217,2.1496,2.1225,19711
2025-07-01T16:49:00.632711,40.78,80,2.1218,2.1475,2.1226,19709
2025-07-01T16:49:00.795152,40.94,81,2.1218,2.1475,2.1226,19749
2025-07-01T16:49:00.904922,41.05,82,2.1218,2.1475,2.1226,19749
2025-07-01T16:49:01.013974,41.16,83,2.1218,2.1475,2.1227,19769
2025-07-01T16:49:01.123835,41.27,84,2.1218,2.1475,2.1227,19769
2025-07-01T16:49:01.235514,41.38,85,2.1218,2.1496,2.1227,19779
2025-07-01T16:49:01.343071,41.49,86,2.1219,2.1475,2.1228,19797
2025-07-01T16:49:01.452974,41.6,87,2.1219,2.1496,2.1228,19799
2025-07-01T16:49:01.567230,41.71,88,2.1219,2.1475,2.1228,19797
2025-07-01T16:49:01.677971,41.82,89,2.1219,2.1475,2.1229,19817
2025-07-01T16:49:01.799937,41.94,90,2.1219,2.1475,2.1229,19817
2025-07-01T16:49:01.912481,42.06,91,2.1219,2.1475,2.1229,19817
2025-07-01T16:49:02.022505,42.17,92,2.122,2.1475,2.123,19837
2025-07-01T16:49:02.133195,42.28,93,2.122,2.1496,2.123,19839
2025-07-01T16:49:02.396715,42.54,94,2.122,2.1475,2.123,19837
2025-07-01T16:49:02.507078,42.65,95,2.122,2.1496,2.123,19859
2025-07-01T16:49:02.619758,42.76,96,2.122,2.1475,2.1231,19857
2025-07-01T16:49:02.736563,42.88,97,2.122,2.1475,2.1231,19857
2025-07-01T16:49:02.890368,43.03,98,2.1221,2.1475,2.1231,19857
2025-07-01T16:49:03.012675,43.16,99,2.1221,2.1475,2.1232,19877
2025-07-01T16:49:03.131335,43.27,100,2.1221,2.1475,2.1232,19877
2025-07-01T16:49:03.254971,43.4,101,2.1221,2.1496,2.1232,19879
2025-07-01T16:49:03.373728,43.52,102,2.1221,2.1475,2.1233,19877
2025-07-01T16:49:03.491732,43.63,103,2.1221,2.1496,2.1233,19929
2025-07-01T16:49:03.610827,43.75,104,2.1222,2.1475,2.1233,19927
2025-07-01T16:49:03.737442,43.88,105,2.1222,2.1475,2.1234,19927
2025-07-01T16:49:03.857682,44.0,106,2.1222,2.1475,2.1234,19927
2025-07-01T16:49:04.187309,44.33,107,2.1222,2.1475,2.1234,19947
2025-07-01T16:49:04.312719,44.46,108,2.1222,2.1475,2.1235,19947
2025-07-01T16:49:04.439968,44.58,109,2.1222,2.1496,2.1235,19949
2025-07-01T16:49:04.561245,44.7,110,2.1222,2.1475,2.1235,19947
2025-07-01T16:49:04.682848,44.83,111,2.1223,2.1496,2.1236,19949
2025-07-01T16:49:04.806377,44.95,112,2.1223,2.1475,2.1236,19987
2025-07-01T16:49:04.931018,45.07,113,2.1223,2.1475,2.1236,19987
2025-07-01T16:49:05.072324,45.22,114,2.1223,2.1475,2.1237,19987
2025-07-01T16:49:05.195788,45.34,115,2.1223,2.1475,2.1237,19987
2025-07-01T16:49:12.138473,52.28,37,2.1195,2.1265,2.1196,19369
2025-07-01T16:49:12.227965,52.37,38,2.1211,2.1286,2.1212,19373
2025-07-01T16:49:12.314947,52.46,39,2.1211,2.1307,2.1212,19395
2025-07-01T16:49:12.401335,52.54,40,2.1211,2.1286,2.1213,19393
2025-07-01T16:49:12.527169,52.67,41,2.1211,2.1307,2.1213,19415
2025-07-01T16:49:12.621631,52.76,42,2.1211,2.1286,2.1213,19413
2025-07-01T16:49:12.710937,52.85,43,2.1211,2.1286,2.1213,19485
2025-07-01T16:49:12.798906,52.94,44,2.1212,2.1286,2.1214,19485
2025-07-01T16:49:12.891405,53.03,45,2.1212,2.1286,2.1214,19485
2025-07-01T16:49:12.985654,53.13,46,2.1212,2.1286,2.1214,19505
2025-07-01T16:49:13.074945,53.22,47,2.1212,2.1307,2.1215,19507
2025-07-01T16:49:13.166658,53.31,48,2.1212,2.1286,2.1215,19525
2025-07-01T16:49:13.261906,53.4,49,2.1212,2.1307,2.1215,19527
2025-07-01T16:49:13.353189,53.5,50,2.1213,2.1286,2.1216,19525
2025-07-01T16:49:13.443679,53.59,51,2.1213,2.1286,2.1216,19525
2025-07-01T16:49:13.536980,53.68,52,2.1213,2.1286,2.1216,19525
2025-07-01T16:49:13.672577,53.82,53,2.1213,2.1286,2.1217,19545
2025-07-01T16:49:13.764609,53.91,54,2.1213,2.1286,2.1217,19545
2025-07-01T16:49:13.859019,54.0,55,2.1213,2.1307,2.1217,19547
2025-07-01T16:49:13.955032,54.1,56,2.1214,2.1286,2.1218,19545
2025-07-01T16:49:14.050392,54.19,57,2.1214,2.1307,2.1218,19547
2025-07-01T16:49:14.146631,54.29,58,2.1214,2.1286,2.1218,19545
2025-07-01T16:49:14.242494,54.39,59,2.1214,2.1286,2.1219,19547
2025-07-01T16:49:14.340743,54.48,60,2.1214,2.1286,2.1219,19547
2025-07-01T16:49:14.437833,54.58,61,2.1214,2.1286,2.1219,19587
2025-07-01T16:49:14.720287,54.86,62,2.1215,2.1286,2.122,19587
2025-07-01T16:49:14.821131,54.96,63,2.1215,2.1307,2.122,19589
2025-07-01T16:49:14.918406,55.06,64,2.1215,2.1286,2.122,19607
2025-07-01T16:49:15.021367,55.16,65,2.1215,2.1496,2.1221,19767
2025-07-01T16:49:15.123422,55.27,66,2.1215,2.1475,2.1221,19785
2025-07-01T16:49:15.225460,55.37,67,2.1215,2.1475,2.1221,19785
2025-07-01T16:49:15.327687,55.47,68,2.1216,2.1475,2.1222,19805
2025-07-01T16:49:15.432990,55.58,69,2.1216,2.1475,2.1222,19805
2025-07-01T16:49:15.535296,55.68,70,2.1216,2.1496,2.1222,19807
2025-07-01T16:49:15.645052,55.79,71,2.1216,2.1496,2.1223,19807
2025-07-01T16:49:15.772009,55.91,72,2.1216,2.1496,2.1223,19827
2025-07-01T16:49:15.880370,56.02,73,2.1216,2.1475,2.1223,19845
2025-07-01T16:49:15.983757,56.13,74,2.1217,2.1496,2.1224,19847
2025-07-01T16:49:16.087176,56.23,75,2.1217,2.1475,2.1224,19845
2025-07-01T16:49:16.193724,56.34,76,2.1217,2.1496,2.1224,19887
2025-07-01T16:49:16.300598,56.44,77,2.1217,2.1475,2.1225,19885
2025-07-01T16:49:16.410063,56.55,78,2.1217,2.1475,2.1225,19885
2025-07-01T16:49:16.521306,56.66,79,2.1217,2.1475,2.1225,19885
2025-07-01T16:49:16.626992,56.77,80,2.1218,2.1475,2.1226,19885
2025-07-01T16:49:16.899081,57.04,81,2.1218,2.1475,2.1226,19905
2025-07-01T16:49:17.005508,57.15,82,2.1218,2.1496,2.1227,19907
2025-07-01T16:49:17.112994,57.26,83,2.1218,2.1475,2.1227,19925
2025-07-01T16:49:17.220321,57.36,84,2.1218,2.1496,2.1227,19927
2025-07-01T16:49:17.332255,57.48,85,2.1218,2.1475,2.1228,19925
2025-07-01T16:49:17.442988,57.59,86,2.1219,2.1475,2.1228,19945
2025-07-01T16:49:17.552026,57.7,87,2.1219,2.1475,2.1228,19945
2025-07-01T16:49:17.670213,57.81,88,2.1219,2.1475,2.1229,19945
2025-07-01T16:49:17.780707,57.92,89,2.1219,2.1475,2.1229,19965
2025-07-01T16:49:17.928877,58.07,90,2.1219,2.1496,2.1229,19967
2025-07-01T16:49:18.041910,58.18,91,2.1219,2.1475,2.123,19965
2025-07-01T16:49:18.155481,58.3,92,2.122,2.1496,2.123,19987
2025-07-01T16:49:18.266708,58.41,93,2.122,2.1475,2.123,19985
2025-07-01T16:49:18.384895,58.53,94,2.122,2.1475,2.1231,19985
2025-07-01T16:49:18.497706,58.64,95,2.122,2.1475,2.1231,20005
2025-07-01T16:49:18.756286,58.9,96,2.122,2.1475,2.1231,20025
2025-07-01T16:49:18.875993,59.02,97,2.122,2.1475,2.1232,20025
2025-07-01T16:49:19.014696,59.16,98,2.1221,2.1496,2.1232,20027
2025-07-01T16:49:19.134943,59.28,99,2.1221,2.1475,2.1232,20045
2025-07-01T16:49:19.257178,59.4,100,2.1221,2.1496,2.1233,20047
2025-07-01T16:49:19.382135,59.53,101,2.1221,2.1475,2.1233,20045
2025-07-01T16:49:19.509511,59.65,102,2.1221,2.1475,2.1233,20045
2025-07-01T16:49:19.632038,59.78,103,2.1221,2.1475,2.1234,20065
2025-07-01T16:49:19.751185,59.89,104,2.1222,2.1475,2.1234,20065
2025-07-01T16:49:19.872433,60.02,105,2.1222,2.1475,2.1234,20065
2025-07-01T16:49:19.999630,60.14,106,2.1222,2.1496,2.1235,20067
2025-07-01T16:49:20.151019,60.29,107,2.1222,2.1475,2.1235,20105
2025-07-01T16:49:20.416617,60.56,108,2.1222,2.1496,2.1235,20107
2025-07-01T16:49:20.542819,60.69,109,2.1222,2.1475,2.1236,20105
2025-07-01T16:49:20.668821,60.81,110,2.1222,2.1475,2.1236,20105
2025-07-01T16:49:20.795245,60.94,111,2.1223,2.1475,2.1236,20105
2025-07-01T16:49:20.922460,61.07,112,2.1223,2.1475,2.1237,20145
2025-07-01T16:49:21.051052,61.19,113,2.1223,2.1475,2.1237,20145
2025-07-01T16:49:21.178989,61.32,114,2.1223,2.1496,2.1237,20147
2025-07-01T16:49:21.306826,61.45,115,2.1223,2.1475,2.1238,20145
2025-07-01T16:49:21.437091,61.58,116,2.1223,2.1496,2.1238,20147
2025-07-01T16:49:21.566492,61.71,117,2.1224,2.1475,2.1238,20165
2025-07-01T16:49:21.699554,61.84,118,2.1224,2.1475,2.1239,20165
2025-07-01T16:49:21.971720,62.11,119,2.1224,2.1475,2.1239,20165
2025-07-01T16:49:22.099752,62.24,120,2.1224,2.1475,2.1239,20165
2025-07-01T16:49:22.249431,62.39,121,2.1224,2.1475,2.124,20185
2025-07-01T16:49:22.382692,62.53,122,2.1224,2.1496,2.124,20227
2025-07-01T16:49:22.513361,62.66,123,2.1225,2.1475,2.124,20225
2025-07-01T16:49:22.643302,62.79,124,2.1225,2.1496,2.1241,20227
2025-07-01T16:49:22.774759,62.92,125,2.1225,2.1475,2.1241,20225
2025-07-01T16:49:22.910933,63.05,126,2.1225,2.1475,2.1241,20225
2025-07-01T16:49:23.040839,63.18,127,2.1225,2.1475,2.1242,20225
2025-07-01T16:49:23.172378,63.32,128,2.1225,2.1475,2.1242,20225
2025-07-01T16:49:23.458072,63.6,129,2.1226,2.1475,2.1242,20285
2025-07-01T16:49:23.610772,63.75,130,2.1226,2.1496,2.1243,20287
2025-07-01T16:49:23.760133,63.9,131,2.1226,2.1475,2.1243,20285
2025-07-01T16:49:23.909920,64.05,132,2.1226,2.1496,2.1243,20287
2025-07-01T16:49:24.059869,64.2,133,2.1226,2.1475,2.1244,20285
2025-07-01T16:49:24.205975,64.35,134,2.1226,2.1475,2.1244,20285
2025-07-01T16:49:24.356735,64.5,135,2.1227,2.1475,2.1244,20305
2025-07-01T16:49:24.555342,64.7,136,2.1227,2.1475,2.1245,20305
2025-07-01T16:49:24.708974,64.85,137,2.1227,2.1475,2.1245,20305
2025-07-01T16:49:24.994301,65.14,138,2.1227,2.1496,2.1245,20307
2025-07-01T16:49:25.144626,65.29,139,2.1227,2.1475,2.1246,20305
2025-07-01T16:49:25.298128,65.44,140,2.1227,2.1496,2.1246,20307
2025-07-01T16:49:25.451662,65.59,141,2.1228,2.1475,2.1246,20305
2025-07-01T16:49:25.648682,65.79,142,2.1228,2.1475,2.1247,20305
2025-07-01T16:49:25.800532,65.94,143,2.1228,2.1475,2.1247,20405
2025-07-01T16:49:25.951071,66.09,144,2.1228,2.1475,2.1247,20405
2025-07-01T16:49:26.102931,66.25,145,2.1228,2.1475,2.1248,20405
2025-07-01T16:49:26.383027,66.53,146,2.1228,2.1496,2.1248,20407
2025-07-01T16:49:26.535684,66.68,147,2.1229,2.1475,2.1248,20405
2025-07-01T16:49:26.748453,66.89,148,2.1229,2.1496,2.1249,20407
2025-07-01T16:49:26.905645,67.05,149,2.1229,2.1475,2.1249,20405
2025-07-01T16:49:27.063783,67.21,150,2.1229,2.1475,2.1249,20405
2025-07-01T16:49:27.216638,67.36,151,2.1229,2.1475,2.125,20405
2025-07-01T16:49:27.369490,67.51,152,2.1229,2.1475,2.125,20405
2025-07-01T16:49:27.525590,67.67,153,2.123,2.1475,2.125,20405
2025-07-01T16:49:27.817055,67.96,154,2.123,2.1496,2.1251,20407
2025-07-01T16:49:27.976569,68.12,155,2.123,2.1475,2.1251,20405
2025-07-01T16:49:28.131560,68.27,156,2.123,2.1496,2.1251,20407
2025-07-01T16:49:28.286527,68.43,157,2.123,2.1475,2.1252,20405
2025-07-01T16:49:28.444165,68.59,158,2.123,2.1475,2.1252,20405
2025-07-01T16:49:28.599070,68.74,159,2.1231,2.1475,2.1253,20405
2025-07-01T16:49:28.783771,68.93,160,2.1231,2.1475,2.1253,20405
2025-07-01T16:49:28.946966,69.09,161,2.1231,2.1475,2.1253,20505
2025-07-01T16:49:29.243877,69.39,162,2.1231,2.1496,2.1254,20507
2025-07-01T16:49:29.404786,69.55,163,2.1231,2.1475,2.1254,20505
2025-07-01T16:49:29.565915,69.71,164,2.1231,2.1496,2.1254,20507
2025-07-01T16:49:29.727307,69.87,165,2.1232,2.1475,2.1255,20505
2025-07-01T16:49:29.888480,70.03,166,2.1232,2.1475,2.1255,20505
2025-07-01T16:49:30.054717,70.2,167,2.1232,2.1475,2.1255,20505
2025-07-01T16:49:30.214033,70.36,168,2.1232,2.1475,2.1256,20505
2025-07-01T16:49:30.506283,70.65,169,2.1232,2.1475,2.1256,20505
2025-07-01T16:49:30.665202,70.81,170,2.1232,2.1496,2.1256,20507
2025-07-01T16:49:30.825637,70.97,171,2.1233,2.1475,2.1257,20565
2025-07-01T16:49:31.051165,71.19,172,2.1233,2.1496,2.1257,20567
2025-07-01T16:49:31.212797,71.36,173,2.1233,2.1475,2.1257,20565
2025-07-01T16:49:31.377957,71.52,174,2.1233,2.1475,2.1258,20565
2025-07-01T16:49:31.541651,71.68,175,2.1233,2.1475,2.1258,20565
2025-07-01T16:49:31.841853,71.98,176,2.1233,2.1475,2.1258,20565
2025-07-01T16:49:32.045840,72.19,177,2.1233,2.1475,2.1259,20565
2025-07-01T16:49:32.209636,72.35,178,2.1234,2.1496,2.1259,20567
2025-07-01T16:49:32.380009,72.52,179,2.1234,2.1475,2.1259,20565
2025-07-01T16:49:32.547046,72.69,180,2.1234,2.1496,2.126,20567
2025-07-01T16:49:32.711560,72.85,181,2.1234,2.1475,2.126,20565
2025-07-01T16:49:32.876824,73.02,182,2.1234,2.1475,2.126,20565
2025-07-01T16:49:33.189192,73.33,183,2.1234,2.1475,2.1261,20661
2025-07-01T16:49:33.356592,73.5,184,2.1235,2.1475,2.1261,20697
2025-07-01T16:49:33.522967,73.67,185,2.1235,2.1475,2.1261,20721
2025-07-01T16:49:33.689152,73.83,186,2.1235,2.1496,2.1262,20723
2025-07-01T16:49:33.862361,74.01,187,2.1235,2.1475,2.1262,20721
2025-07-01T16:49:34.029981,74.17,188,2.1235,2.1496,2.1262,20723
2025-07-01T16:49:34.336304,74.48,189,2.1235,2.1475,2.1263,20721
2025-07-01T16:49:34.506636,74.65,190,2.1236,2.1475,2.1263,20721
2025-07-01T16:49:34.672969,74.82,191,2.1236,2.1475,2.1263,20721
2025-07-01T16:49:34.847309,74.99,192,2.1236,2.1475,2.1264,20721
2025-07-01T16:49:35.032768,75.18,193,2.1236,2.1475,2.1264,20733
2025-07-01T16:49:35.222001,75.36,194,2.1236,2.1496,2.1265,20747
2025-07-01T16:49:35.567840,75.71,195,2.1236,2.1475,2.1265,20745
2025-07-01T16:49:35.754892,75.9,196,2.1237,2.1496,2.1265,20747
2025-07-01T16:49:35.945322,76.09,197,2.1237,2.1475,2.1266,20813
2025-07-01T16:49:36.133918,76.28,198,2.1237,2.1475,2.1266,20825
2025-07-01T16:49:36.320905,76.46,199,2.1237,2.1475,2.1266,20825
2025-07-01T16:49:36.559785,76.7,200,2.1237,2.1475,2.1267,20825
2025-07-01T16:49:36.890656,77.03,201,2.1237,2.1475,2.1267,20825
2025-07-01T16:49:37.078037,77.22,202,2.1238,2.1496,2.1267,20827
2025-07-01T16:49:37.274476,77.42,203,2.1238,2.1475,2.1268,20825
2025-07-01T16:49:37.479090,77.62,204,2.1238,2.1496,2.1268,20827
2025-07-01T16:49:37.671226,77.81,205,2.1238,2.1475,2.1268,20825
2025-07-01T16:49:37.990706,78.13,206,2.1238,2.1475,2.1269,20825
2025-07-01T16:49:38.183290,78.33,207,2.1238,2.1475,2.1269,20825
2025-07-01T16:49:38.375726,78.52,208,2.1239,2.1475,2.1269,20825
