timestamp,elapsed_sec,token_count,torch_allocated_gb,torch_reserved_gb,torch_peak_gb,nvidia_smi_mb
2025-07-01T16:51:27.778226,187.92,496,2.1286,2.1496,2.1372,22871
2025-07-01T16:51:28.165822,188.31,497,2.1286,2.1475,2.1372,22869
2025-07-01T16:51:28.664955,188.81,498,2.1286,2.1496,2.1373,22871
2025-07-01T16:51:29.045009,189.19,499,2.1286,2.1475,2.1373,22869
2025-07-01T16:51:29.556003,189.7,500,2.1287,2.1496,2.1373,22871
2025-07-01T16:51:29.936970,190.08,501,2.1287,2.1475,2.1374,22869
2025-07-01T16:51:30.444483,190.59,502,2.1287,2.1496,2.1374,22871
2025-07-01T16:51:30.829205,190.97,503,2.1287,2.1475,2.1375,22869
2025-07-01T16:51:31.330000,191.47,504,2.1287,2.1496,2.1375,22871
2025-07-01T16:51:31.709255,191.85,505,2.1287,2.1475,2.1375,22869
2025-07-01T16:51:32.231035,192.37,506,2.1288,2.1496,2.1376,22871
2025-07-01T16:51:32.618661,192.76,507,2.1288,2.1475,2.1376,22869
2025-07-01T16:51:33.127305,193.27,508,2.1288,2.1496,2.1376,22871
2025-07-01T16:51:33.507626,193.65,509,2.1288,2.1475,2.1377,22869
2025-07-01T16:51:34.010991,194.15,510,2.1288,2.1496,2.1377,22871
2025-07-01T16:51:34.396796,194.54,511,2.1288,2.1475,2.1377,22869
2025-07-01T16:51:34.898034,195.04,512,2.1288,2.1496,2.1378,22871
2025-07-01T16:51:35.343427,195.49,513,2.1289,2.1475,2.1378,22977
2025-07-01T16:51:35.872275,196.02,514,2.1289,2.1496,2.1379,22979
2025-07-01T16:51:36.278695,196.42,515,2.1289,2.1496,2.1379,22979
2025-07-01T16:51:36.809537,196.95,516,2.1289,2.1496,2.1379,22979
2025-07-01T16:51:37.215208,197.36,517,2.1289,2.1496,2.138,22979
2025-07-01T16:51:37.746498,197.89,518,2.129,2.1496,2.138,22979
2025-07-01T16:51:38.151098,198.29,519,2.129,2.1496,2.138,22979
2025-07-01T16:51:38.709106,198.85,520,2.129,2.1496,2.1381,22979
2025-07-01T16:51:39.116970,199.26,521,2.129,2.1496,2.1381,22979
2025-07-01T16:51:39.649936,199.79,522,2.129,2.1496,2.1382,22979
2025-07-01T16:51:40.074410,200.22,523,2.129,2.1496,2.1382,22979
2025-07-01T16:51:40.604913,200.75,524,2.129,2.1496,2.1382,22979
2025-07-01T16:51:41.016404,201.16,525,2.1291,2.1475,2.1383,22977
2025-07-01T16:51:41.552988,201.7,526,2.1291,2.1496,2.1383,22979
2025-07-01T16:51:42.007660,202.15,527,2.1291,2.1475,2.1383,22977
2025-07-01T16:51:42.540949,202.68,528,2.1291,2.1496,2.1384,22979
2025-07-01T16:51:42.952239,203.1,529,2.1291,2.1475,2.1384,22977
2025-07-01T16:51:43.493395,203.64,530,2.1291,2.1475,2.1385,22977
2025-07-01T16:51:43.901388,204.04,531,2.1292,2.1475,2.1385,22977
2025-07-01T16:51:44.436704,204.58,532,2.1292,2.1475,2.1385,22977
2025-07-01T16:51:44.848554,204.99,533,2.1292,2.1475,2.1386,22977
2025-07-01T16:51:45.398502,205.54,534,2.1292,2.1496,2.1386,22979
2025-07-01T16:51:45.807098,205.95,535,2.1292,2.1475,2.1386,22977
2025-07-01T16:51:46.364258,206.51,536,2.1292,2.1496,2.1387,22979
2025-07-01T16:51:46.781054,206.92,537,2.1293,2.1496,2.1387,22979
2025-07-01T16:51:47.320312,207.46,538,2.1293,2.1475,2.1387,22977
2025-07-01T16:51:47.736365,207.88,539,2.1293,2.1475,2.1388,22977
2025-07-01T16:51:48.273707,208.42,540,2.1293,2.1475,2.1388,22977
2025-07-01T16:51:48.687679,208.83,541,2.1293,2.1496,2.1389,22979
2025-07-01T16:51:49.234006,209.38,542,2.1293,2.1496,2.1389,22979
2025-07-01T16:51:49.645724,209.79,543,2.1294,2.1496,2.1389,22979
2025-07-01T16:51:50.183356,210.33,544,2.1294,2.1496,2.139,22979
2025-07-01T16:51:50.598301,210.74,545,2.1294,2.1496,2.139,22979
2025-07-01T16:51:51.142360,211.29,546,2.1294,2.1496,2.139,22979
2025-07-01T16:51:51.558131,211.7,547,2.1294,2.1496,2.1391,22979
2025-07-01T16:51:52.100248,212.24,548,2.1294,2.1475,2.1391,22977
2025-07-01T16:51:52.563980,212.71,549,2.1295,2.1496,2.1392,23107
2025-07-01T16:51:53.110751,213.25,550,2.1295,2.1496,2.1392,23107
2025-07-01T16:51:53.605227,213.75,551,2.1295,2.1496,2.1392,23107
2025-07-01T16:51:54.099371,214.24,552,2.1295,2.1475,2.1393,23105
2025-07-01T16:51:54.593216,214.74,553,2.1295,2.1496,2.1393,23107
2025-07-01T16:51:55.082451,215.23,554,2.1295,2.1496,2.1393,23107
2025-07-01T16:51:55.572435,215.72,555,2.1296,2.1475,2.1394,23105
2025-07-01T16:51:56.062062,216.21,556,2.1296,2.1475,2.1394,23105
2025-07-01T16:51:56.598548,216.74,557,2.1296,2.1475,2.1395,23105
2025-07-01T16:51:57.096640,217.24,558,2.1296,2.1496,2.1395,23107
2025-07-01T16:52:25.582350,245.73,280,2.1235,2.1454,2.1279,21289
2025-07-01T16:52:25.831693,245.97,281,2.1251,2.1475,2.1295,21313
2025-07-01T16:52:26.073039,246.22,282,2.1251,2.1496,2.1295,21331
2025-07-01T16:52:26.425374,246.57,283,2.1251,2.1496,2.1295,21331
2025-07-01T16:52:26.668495,246.81,284,2.1251,2.1496,2.1296,21331
2025-07-01T16:52:26.912238,247.06,285,2.1251,2.1496,2.1296,21471
2025-07-01T16:52:27.262217,247.41,286,2.1251,2.1496,2.1296,21487
2025-07-01T16:52:27.508369,247.65,287,2.1252,2.1475,2.1297,21505
2025-07-01T16:52:27.756456,247.9,288,2.1252,2.1496,2.1297,21507
2025-07-01T16:52:28.114389,248.26,289,2.1252,2.1475,2.1298,21505
2025-07-01T16:52:28.394235,248.54,290,2.1252,2.1496,2.1298,21527
2025-07-01T16:52:28.640667,248.78,291,2.1252,2.1475,2.1298,21525
2025-07-01T16:52:28.990957,249.13,292,2.1252,2.1496,2.1299,21527
2025-07-01T16:52:29.236282,249.38,293,2.1253,2.1475,2.1299,21867
2025-07-01T16:52:29.501187,249.64,294,2.1253,2.1496,2.1299,21869
2025-07-01T16:52:29.863789,250.01,295,2.1253,2.1475,2.13,21867
2025-07-01T16:52:30.112574,250.26,296,2.1253,2.1496,2.13,21869
2025-07-01T16:52:30.359909,250.5,297,2.1253,2.1475,2.13,21867
2025-07-01T16:52:30.770473,250.91,298,2.1253,2.1496,2.1301,21869
2025-07-01T16:52:31.019743,251.16,299,2.1254,2.1475,2.1301,21867
2025-07-01T16:52:31.270158,251.41,300,2.1254,2.1496,2.1301,21869
2025-07-01T16:52:31.632061,251.78,301,2.1254,2.1475,2.1302,21867
2025-07-01T16:52:31.881993,252.02,302,2.1254,2.1496,2.1302,21869
2025-07-01T16:52:32.138201,252.28,303,2.1254,2.1475,2.1302,21867
2025-07-01T16:52:32.503712,252.65,304,2.1254,2.1496,2.1303,21869
2025-07-01T16:52:32.755938,252.9,305,2.1255,2.1475,2.1303,21869
2025-07-01T16:52:33.005906,253.15,306,2.1255,2.1496,2.1303,21871
2025-07-01T16:52:33.372118,253.52,307,2.1255,2.1475,2.1304,21869
2025-07-01T16:52:33.626025,253.77,308,2.1255,2.1496,2.1304,21871
2025-07-01T16:52:33.915601,254.06,309,2.1255,2.1475,2.1305,21869
2025-07-01T16:52:34.282753,254.43,310,2.1255,2.1496,2.1305,21871
2025-07-01T16:52:34.540433,254.68,311,2.1256,2.1475,2.1305,21869
2025-07-01T16:52:34.802800,254.95,312,2.1256,2.1496,2.1306,21871
2025-07-01T16:52:35.175000,255.32,313,2.1256,2.1475,2.1306,21869
2025-07-01T16:52:35.431788,255.57,314,2.1256,2.1496,2.1306,21871
2025-07-01T16:52:35.691000,255.83,315,2.1256,2.1475,2.1307,21869
2025-07-01T16:52:36.057475,256.2,316,2.1256,2.1496,2.1307,21871
2025-07-01T16:52:36.312257,256.46,317,2.1256,2.1475,2.1307,21871
2025-07-01T16:52:36.573661,256.72,318,2.1257,2.1496,2.1308,21873
2025-07-01T16:52:36.948723,257.09,319,2.1257,2.1475,2.1308,21871
2025-07-01T16:52:37.209949,257.35,320,2.1257,2.1496,2.1308,21873
2025-07-01T16:52:37.487291,257.63,321,2.1257,2.1475,2.1309,21871
2025-07-01T16:52:37.871015,258.01,322,2.1257,2.1496,2.1309,21873
2025-07-01T16:52:38.142434,258.29,323,2.1257,2.1475,2.131,21871
2025-07-01T16:52:38.414015,258.56,324,2.1258,2.1496,2.131,21873
2025-07-01T16:52:38.807469,258.95,325,2.1258,2.1475,2.131,21871
2025-07-01T16:52:39.110618,259.25,326,2.1258,2.1496,2.1311,21873
2025-07-01T16:52:39.388960,259.53,327,2.1258,2.1475,2.1311,21871
2025-07-01T16:52:39.791745,259.93,328,2.1258,2.1496,2.1311,21873
2025-07-01T16:52:40.067071,260.21,329,2.1258,2.1496,2.1312,21873
2025-07-01T16:52:40.365390,260.51,330,2.1259,2.1496,2.1312,22253
2025-07-01T16:52:40.766826,260.91,331,2.1259,2.1475,2.1312,22251
2025-07-01T16:52:41.042776,261.19,332,2.1259,2.1496,2.1313,22253
2025-07-01T16:52:41.416376,261.56,333,2.1259,2.1475,2.1313,22251
2025-07-01T16:52:41.691845,261.83,334,2.1259,2.1496,2.1313,22253
2025-07-01T16:52:42.064755,262.21,335,2.1259,2.1475,2.1314,22251
2025-07-01T16:52:42.355946,262.5,336,2.126,2.1496,2.1314,22253
2025-07-01T16:52:42.722001,262.86,337,2.126,2.1475,2.1314,22251
2025-07-01T16:52:43.003368,263.15,338,2.126,2.1496,2.1315,22253
2025-07-01T16:52:43.376520,263.52,339,2.126,2.1475,2.1315,22251
2025-07-01T16:52:43.693090,263.84,340,2.126,2.1496,2.1316,22253
2025-07-01T16:52:44.073006,264.22,341,2.126,2.1475,2.1316,22251
2025-07-01T16:52:44.351751,264.49,342,2.1261,2.1496,2.1316,22253
2025-07-01T16:52:44.726089,264.87,343,2.1261,2.1475,2.1317,22251
2025-07-01T16:52:45.007378,265.15,344,2.1261,2.1496,2.1317,22253
2025-07-01T16:52:45.380340,265.52,345,2.1261,2.1475,2.1317,22251
2025-07-01T16:52:45.663225,265.81,346,2.1261,2.1496,2.1318,22253
2025-07-01T16:52:46.045316,266.19,347,2.1261,2.1475,2.1318,22251
2025-07-01T16:52:46.326608,266.47,348,2.1262,2.1496,2.1318,22253
2025-07-01T16:52:46.730193,266.87,349,2.1262,2.1475,2.1319,22251
2025-07-01T16:52:47.012600,267.16,350,2.1262,2.1496,2.1319,22253
2025-07-01T16:52:47.387635,267.53,351,2.1262,2.1475,2.1319,22251
2025-07-01T16:52:47.672236,267.82,352,2.1262,2.1496,2.132,22253
2025-07-01T16:52:48.098260,268.24,353,2.1262,2.1475,2.132,22251
2025-07-01T16:52:48.387110,268.53,354,2.1263,2.1496,2.1321,22253
2025-07-01T16:52:48.767120,268.91,355,2.1263,2.1475,2.1321,22251
2025-07-01T16:52:49.114995,269.26,356,2.1263,2.1496,2.1321,22253
2025-07-01T16:52:49.492494,269.64,357,2.1263,2.1475,2.1322,22251
2025-07-01T16:52:49.783887,269.93,358,2.1263,2.1496,2.1322,22253
2025-07-01T16:52:50.166259,270.31,359,2.1263,2.1475,2.1322,22251
2025-07-01T16:52:50.455725,270.6,360,2.1264,2.1496,2.1323,22253
2025-07-01T16:52:50.835832,270.98,361,2.1264,2.1475,2.1323,22253
2025-07-01T16:52:51.129619,271.27,362,2.1264,2.1496,2.1323,22255
2025-07-01T16:52:51.510758,271.65,363,2.1264,2.1475,2.1324,22253
2025-07-01T16:52:51.801754,271.94,364,2.1264,2.1496,2.1324,22255
2025-07-01T16:52:52.188081,272.33,365,2.1264,2.1475,2.1324,22253
2025-07-01T16:52:52.478397,272.62,366,2.1265,2.1496,2.1325,23663
2025-07-01T16:52:52.866487,273.01,367,2.1265,2.1475,2.1325,23661
2025-07-01T16:52:53.165553,273.31,368,2.1265,2.1496,2.1326,23663
2025-07-01T16:52:53.551111,273.69,369,2.1265,2.1475,2.1326,23661
2025-07-01T16:52:53.845250,273.99,370,2.1265,2.1496,2.1326,23663
2025-07-01T16:52:54.242983,274.39,371,2.1265,2.1475,2.1327,23661
2025-07-01T16:52:54.541605,274.68,372,2.1266,2.1496,2.1327,23663
2025-07-01T16:52:54.935683,275.08,373,2.1266,2.1475,2.1327,23661
2025-07-01T16:52:55.235633,275.38,374,2.1266,2.1496,2.1328,23663
2025-07-01T16:52:55.622632,275.77,375,2.1266,2.1475,2.1328,23661
2025-07-01T16:52:55.920713,276.06,376,2.1266,2.1475,2.1328,23661
2025-07-01T16:52:56.307849,276.45,377,2.1266,2.1475,2.1329,23663
2025-07-01T16:52:56.605788,276.75,378,2.1267,2.1475,2.1329,23663
2025-07-01T16:52:56.998688,277.14,379,2.1267,2.1475,2.1329,23663
2025-07-01T16:52:57.297697,277.44,380,2.1267,2.1496,2.133,23665
2025-07-01T16:52:57.689329,277.83,381,2.1267,2.1475,2.133,23663
2025-07-01T16:52:57.993670,278.14,382,2.1267,2.1496,2.1331,23665
2025-07-01T16:52:58.385983,278.53,383,2.1267,2.1475,2.1331,23663
2025-07-01T16:52:58.689708,278.83,384,2.1267,2.1475,2.1331,23663
2025-07-01T16:52:59.108279,279.25,385,2.1268,2.1475,2.1332,23663
2025-07-01T16:52:59.429815,279.57,386,2.1268,2.1475,2.1332,23663
2025-07-01T16:52:59.850986,279.99,387,2.1268,2.1475,2.1332,23663
2025-07-01T16:53:00.174391,280.32,388,2.1268,2.1496,2.1333,23665
2025-07-01T16:53:00.592872,280.74,389,2.1268,2.1475,2.1333,23663
2025-07-01T16:53:00.916245,281.06,390,2.1268,2.1496,2.1333,23665
2025-07-01T16:53:01.340317,281.48,391,2.1269,2.1475,2.1334,23663
2025-07-01T16:53:01.667912,281.81,392,2.1269,2.1475,2.1334,23663
2025-07-01T16:53:02.088468,282.23,393,2.1269,2.1475,2.1334,23663
2025-07-01T16:53:02.411428,282.55,394,2.1269,2.1475,2.1335,23663
2025-07-01T16:53:02.829465,282.97,395,2.1269,2.1475,2.1335,23663
2025-07-01T16:53:03.153524,283.3,396,2.1269,2.1496,2.1336,23665
2025-07-01T16:53:03.576152,283.72,397,2.127,2.1475,2.1336,23663
2025-07-01T16:53:03.904399,284.05,398,2.127,2.1496,2.1336,23665
2025-07-01T16:53:04.325141,284.47,399,2.127,2.1475,2.1337,23663
2025-07-01T16:53:04.652080,284.8,400,2.127,2.1475,2.1337,23663
2025-07-01T16:53:05.071938,285.21,401,2.127,2.1475,2.1337,23663
2025-07-01T16:53:05.401309,285.54,402,2.127,2.1475,2.1338,23663
2025-07-01T16:53:05.894003,286.04,403,2.1271,2.1475,2.1338,22287
2025-07-01T16:53:06.265373,286.41,404,2.1271,2.1496,2.1338,22289
2025-07-01T16:53:06.692577,286.84,405,2.1271,2.1475,2.1339,22287
2025-07-01T16:53:07.029501,287.17,406,2.1271,2.1496,2.1339,22289
2025-07-01T16:53:07.459298,287.6,407,2.1271,2.1475,2.134,22287
2025-07-01T16:53:07.790113,287.93,408,2.1271,2.1475,2.134,22287
2025-07-01T16:53:08.219604,288.36,409,2.1272,2.1475,2.134,22287
2025-07-01T16:53:08.551868,288.69,410,2.1272,2.1496,2.1341,22289
2025-07-01T16:53:08.986401,289.13,411,2.1272,2.1475,2.1341,22287
2025-07-01T16:53:09.321463,289.46,412,2.1272,2.1475,2.1341,22287
2025-07-01T16:53:09.751354,289.89,413,2.1272,2.1475,2.1342,22287
2025-07-01T16:53:10.083047,290.23,414,2.1272,2.1475,2.1342,22287
2025-07-01T16:53:10.512046,290.66,415,2.1273,2.1475,2.1342,22287
2025-07-01T16:53:10.849994,290.99,416,2.1273,2.1496,2.1343,22289
2025-07-01T16:53:11.281988,291.42,417,2.1273,2.1496,2.1343,22293
2025-07-01T16:53:11.618782,291.76,418,2.1273,2.1496,2.1343,22293
2025-07-01T16:53:12.090368,292.23,419,2.1273,2.1475,2.1344,22291
2025-07-01T16:53:12.423297,292.57,420,2.1273,2.1496,2.1344,22293
2025-07-01T16:53:12.855320,293.0,421,2.1274,2.1475,2.1345,22291
2025-07-01T16:53:13.194376,293.34,422,2.1274,2.1496,2.1345,22293
2025-07-01T16:53:13.632732,293.78,423,2.1274,2.1475,2.1345,22291
2025-07-01T16:53:13.968221,294.11,424,2.1274,2.1496,2.1346,22293
2025-07-01T16:53:14.407219,294.55,425,2.1274,2.1475,2.1346,22291
2025-07-01T16:53:14.748134,294.89,426,2.1274,2.1496,2.1346,22293
2025-07-01T16:53:15.182844,295.33,427,2.1275,2.1475,2.1347,22583
2025-07-01T16:53:15.528339,295.67,428,2.1275,2.1496,2.1347,22585
2025-07-01T16:53:16.001407,296.14,429,2.1275,2.1496,2.1347,22585
2025-07-01T16:53:16.342859,296.49,430,2.1275,2.1496,2.1348,22585
2025-07-01T16:53:16.807491,296.95,431,2.1275,2.1475,2.1348,22583
2025-07-01T16:53:17.147684,297.29,432,2.1275,2.1496,2.1349,22585
2025-07-01T16:53:17.614435,297.76,433,2.1276,2.1475,2.1349,22583
2025-07-01T16:53:17.960323,298.1,434,2.1276,2.1496,2.1349,22585
2025-07-01T16:53:18.416421,298.56,435,2.1276,2.1475,2.135,22583
2025-07-01T16:53:18.759129,298.9,436,2.1276,2.1496,2.135,22585
2025-07-01T16:53:19.253011,299.4,437,2.1276,2.1475,2.135,22583
2025-07-01T16:53:19.597509,299.74,438,2.1276,2.1496,2.1351,22585
2025-07-01T16:53:20.089763,300.23,439,2.1277,2.1475,2.1351,22711
2025-07-01T16:53:20.434067,300.58,440,2.1277,2.1496,2.1351,22713
2025-07-01T16:53:20.905215,301.05,441,2.1277,2.1475,2.1352,22711
2025-07-01T16:53:21.250124,301.39,442,2.1277,2.1496,2.1352,22713
2025-07-01T16:53:21.761803,301.9,443,2.1277,2.1475,2.1353,22711
2025-07-01T16:53:22.105081,302.25,444,2.1277,2.1496,2.1353,22713
2025-07-01T16:53:22.572419,302.72,445,2.1278,2.1475,2.1353,22711
2025-07-01T16:53:22.920587,303.06,446,2.1278,2.1496,2.1354,22713
2025-07-01T16:53:23.382098,303.53,447,2.1278,2.1475,2.1354,22711
2025-07-01T16:53:23.727837,303.87,448,2.1278,2.1496,2.1354,22713
2025-07-01T16:53:24.213301,304.36,449,2.1278,2.1475,2.1355,22711
2025-07-01T16:53:24.574899,304.72,450,2.1278,2.1496,2.1355,22713
2025-07-01T16:53:25.062335,305.21,451,2.1279,2.1475,2.1355,22711
2025-07-01T16:53:25.430477,305.57,452,2.1279,2.1475,2.1356,22711
2025-07-01T16:53:25.909696,306.05,453,2.1279,2.1475,2.1356,22711
2025-07-01T16:53:26.274093,306.42,454,2.1279,2.1475,2.1357,22711
2025-07-01T16:53:26.759393,306.9,455,2.1279,2.1475,2.1357,22711
2025-07-01T16:53:27.171539,307.31,456,2.1279,2.1496,2.1357,22713
2025-07-01T16:53:27.654656,307.8,457,2.1279,2.1496,2.1358,22713
2025-07-01T16:53:28.022706,308.17,458,2.128,2.1496,2.1358,22713
2025-07-01T16:53:28.509243,308.65,459,2.128,2.1475,2.1358,22711
2025-07-01T16:53:28.877740,309.02,460,2.128,2.1496,2.1359,22713
2025-07-01T16:53:29.370859,309.51,461,2.128,2.1475,2.1359,22711
2025-07-01T16:53:29.742732,309.89,462,2.128,2.1496,2.1359,22713
2025-07-01T16:53:30.231955,310.37,463,2.128,2.1475,2.136,22711
2025-07-01T16:53:30.603339,310.75,464,2.1281,2.1496,2.136,22713
2025-07-01T16:53:31.088240,311.23,465,2.1281,2.1475,2.1361,22711
2025-07-01T16:53:31.459047,311.6,466,2.1281,2.1496,2.1361,22713
2025-07-01T16:53:31.944612,312.09,467,2.1281,2.1475,2.1361,22711
2025-07-01T16:53:32.316405,312.46,468,2.1281,2.1496,2.1362,22713
2025-07-01T16:53:32.803681,312.95,469,2.1281,2.1475,2.1362,22711
2025-07-01T16:53:33.169977,313.31,470,2.1282,2.1496,2.1362,22713
2025-07-01T16:53:33.656712,313.8,471,2.1282,2.1475,2.1363,22711
2025-07-01T16:53:34.025977,314.17,472,2.1282,2.1496,2.1363,22713
2025-07-01T16:53:34.520084,314.66,473,2.1282,2.1475,2.1364,22711
2025-07-01T16:53:34.894267,315.04,474,2.1282,2.1496,2.1364,22713
2025-07-01T16:53:35.382842,315.53,475,2.1282,2.1475,2.1364,22711
2025-07-01T16:53:35.912389,316.06,476,2.1283,2.1496,2.1365,22893
2025-07-01T16:53:36.355992,316.5,477,2.1283,2.1475,2.1365,22891
2025-07-01T16:53:36.795397,316.94,478,2.1283,2.1496,2.1365,22893
2025-07-01T16:53:37.234812,317.38,479,2.1283,2.1475,2.1366,22891
2025-07-01T16:53:37.716855,317.86,480,2.1283,2.1496,2.1366,22893
2025-07-01T16:53:38.157437,318.3,481,2.1283,2.1475,2.1366,22893
2025-07-01T16:53:38.599493,318.74,482,2.1284,2.1496,2.1367,22895
2025-07-01T16:53:39.043021,319.19,483,2.1284,2.1475,2.1367,22893
2025-07-01T16:53:39.480372,319.62,484,2.1284,2.1496,2.1368,22895
2025-07-01T16:53:39.934084,320.08,485,2.1284,2.1475,2.1368,22893
2025-07-01T16:53:40.375532,320.52,486,2.1284,2.1496,2.1368,22895
2025-07-01T16:53:40.811297,320.95,487,2.1284,2.1475,2.1369,22893
2025-07-01T16:53:41.274328,321.42,488,2.1285,2.1496,2.1369,22895
2025-07-01T16:53:41.715944,321.86,489,2.1285,2.1475,2.1369,22893
2025-07-01T16:53:42.161630,322.3,490,2.1285,2.1496,2.137,22895
2025-07-01T16:53:42.609043,322.75,491,2.1285,2.1475,2.137,22893
2025-07-01T16:53:43.051786,323.19,492,2.1285,2.1496,2.137,22895
